Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
Hard 2 Top Mobile Detail,,+1-510-755-4738,,"4100 Redwood Rd 20A- 706, Oakland, CA 94619, United States",Alameda,CA,P4 | Class B | website has issues | http://www.hard2topdetail.com/,,Car Detailers
Frable Mobile Detailing,,+1-541-580-1491,,,Roseburg,OR,P4 | Class B | website has issues | http://frablemobiledetailing.com/,,Car Detailers
Salt Light Mobile Detailing,,+1-352-207-4832,,,Roseburg,OR,P4 | Class B | website has issues | https://roseburgdetailing.com/,,Car Detailers
Shine District,,+1-541-530-4644,,"2405 NE Diamond Lake Blvd ste 55, Roseburg, OR 97470, United States",Roseburg,OR,P4 | Class B | website has issues | https://shinedistrict.co/,,Car Detailers
West Coast Flawless Finish,,+1-541-817-6476,,"7981 Old Hwy 99 N, Roseburg, OR 97471, United States",Roseburg,OR,P4 | Class B | website has issues | https://sites.google.com/corp/view/westcoastflawless,,Car Detailers
X Detailing LLC,,+1-541-817-6614,,"1257 W Harvard Ave, Roseburg, OR 97471, United States",Roseburg,OR,P4 | Class B | website has issues | https://www.xdetailingrsbg.com/,,Car Detailers
Code Auto Spa & Detail LLC,,+1-541-801-1779,,"900 N Main St #6, Independence, OR 97351, United States",Salem,OR,P4 | Class B | website has issues | https://codeautospa.com/,,Car Detailers
Detailing Bee,,+1-503-942-3621,,"337 S 12th St, Independence, OR 97351, United States",Salem,OR,P4 | Class B | website has issues | https://sites.google.com/view/detailingbeejason/home,,Car Detailers
Doctor Detail,,+1-503-989-8296,,,Salem,OR,P4 | Class B | website has issues | http://doctordetailauto.com/,,Car Detailers
Forever Young Mobile Detailing LLC,,+1-971-600-1533,,"7356 Bates Rd S, Salem, OR 97306, United States",Salem,OR,P4 | Class B | website has issues | https://foreveryoungmobiledetailing.com/,,Car Detailers
Franco Signature Detail,,+1-971-990-9416,,"3090 Argyle Dr S, Salem, OR 97302, United States",Salem,OR,P4 | Class B | website has issues | http://francosignaturedetail.com/,,Car Detailers
Mobile Precision Detailing,,+1-503-385-3896,,,Salem,OR,P4 | Class B | website has issues | https://www.mobileprecisiondetailing.com/,,Car Detailers
NVS Auto Spa,,+1-503-303-3760,,,Salem,OR,P4 | Class B | website has issues | http://www.nvsautospa.com/,,Car Detailers
P&C Auto Care,,+1-503-702-2374,,,Salem,OR,P4 | Class B | website has issues | https://pcautocare.my.canva.site/,,Car Detailers
Prime Shine Car Detailing,,+1-971-458-1186,,"108 Village E Way SE #226, Salem, OR 97317, United States",Salem,OR,P4 | Class B | website has issues | https://primeshinemobileautodetailingsalem.site/,,Car Detailers
Prime Shine Car Detailing Of South Salem,,+1-503-831-9741,,"2332 Crestview Dr S, Salem, OR 97302, United States",Salem,OR,P4 | Class B | website has issues | https://primeshinemobileautodetailingsalem.site/,,Car Detailers
Reshine NW LLC,,+1-971-701-8668,,,Salem,OR,P4 | Class B | website has issues | https://sites.google.com/view/reshine-nw-llc/home,,Car Detailers
Willamette Auto Detail,,+1-503-743-1110,,"8770 Aumsville Hwy SE, Salem, OR 97317, United States",Salem,OR,P4 | Class B | website has issues | https://willametteautodetail.com/,,Car Detailers
Dapper Detail PDX,,+1-503-319-7119,,,Sandy,OR,P4 | Class B | website has issues | https://dapperdetailpdx.com/,,Car Detailers
OMT Detailing LLC,,+1-971-678-2810,,,Sandy,OR,P4 | Class B | website has issues | https://omtdetailing.com/,,Car Detailers
Ismael's Mobile Auto Detail,,+1-503-791-0403,,"3579 Oregon Coast Hwy, Gearhart, OR 97138, United States",Seaside,OR,P4 | Class B | website has issues | http://ismaelsautodetail.com/,,Car Detailers
Opulent Auto Co,,+1-971-772-6715,,,Sherwood,OR,P4 | Class B | website has issues | https://opulentautoco.com/,,Car Detailers
PDX Detail,,+1-503-806-5729,,"13017 SW Herman Rd, Tualatin, OR 97062, United States",Sherwood,OR,P4 | Class B | website has issues | http://www.pdxdetail.com/contact-us/,,Car Detailers
Cascade Curbside,,+1-541-357-8062,,,Springfield,OR,P4 | Class B | website has issues | https://cascadecurbside.wixstudio.com/detail,,Car Detailers
Eugene Car Detailing,,+1-541-275-9972,,,Springfield,OR,P4 | Class B | website has issues | http://eugenecardetailing.com/,,Car Detailers
Elegant Auto Detailing,,+1-503-369-5846,,"555 S Columbia River Hwy Ste d, St Helens, OR 97051, United States",St. Helens,OR,P4 | Class B | website has issues | https://www.elegantautodetailing.com/,,Car Detailers
Sturgeon Mobile Detailing,,+1-208-353-2551,,,The Dalles,OR,P4 | Class B | website has issues | https://sturgeondtl-afthkgvu.manus.space/,,Car Detailers
Rogue Wave Detailing,,+1-503-457-6539,,,Tillamook,OR,P4 | Class B | website has issues | http://roguewavedetailing.com/,,Car Detailers
Auto Detailing- A Perfect Detail,,+1-503-248-4377,,,Troutdale,OR,P4 | Class B | website has issues | http://www.aperfectdetail.com/,,Car Detailers
Espy's Automotive Detail's LLC,,+1-936-239-7414,,"14081 NE Boones Ferry Rd, Woodburn, OR 97071, United States",Woodburn,OR,P4 | Class B | website has issues | http://espyspaintcorrections.com/,,Car Detailers
Jaguar Detailing,,+1-503-989-2097,,,Woodburn,OR,P4 | Class B | website has issues | https://jaguardetailing.com/,,Car Detailers
SunDiego Auto Spa | XPEL PPF San Diego,,+1-858-666-6610,,"520 N Quince St #2, Escondido, CA 92025, United States",Escondido,CA,P4 | Class B | website has issues | http://www.sundiegoautospa.com/,,Car Detailers
"P & S East Bay, INC.",,+1-510-889-9107,,"14798 Wicks Blvd, San Leandro, CA 94577, United States",Hayward,CA,P4 | Class B | website has issues | http://psdetailproducts.com/,,Car Detailers
Mirror Image AV,,+1-661-483-7526,,"42257 6th St W #305, Lancaster, CA 93534, United States",Lancaster,CA,P4 | Class B | website has issues | http://www.miad-socal.com/,,Car Detailers
CT Detailing,,+1-310-871-5320,,"925 S Sherbourne Dr, Los Angeles, CA 90035, United States",Los Angeles,CA,P4 | Class B | website has issues | https://ctautodetaling.setmore.com/49kla,,Car Detailers
Monterey Luxe Detailing,,+1-831-275-9100,,"35 Coral St, Pacific Grove, CA 93950, United States",Monterey,CA,P4 | Class B | website has issues | https://montereyluxedetailing.com/,,Car Detailers
Diamond Detailing and Ceramic Coating,,+1-805-703-0658,,"2104 Vanderlip Ct Suite B, Paso Robles, CA 93446, United States",Paso Robles,CA,P4 | Class B | website has issues | http://pasoroblesdiamonddetail.com/,,Car Detailers
Ragin Automotive Detailing Service,,+1-310-951-2809,,,Riverside,CA,P4 | Class B | website has issues | https://raginads.com/,,Car Detailers
Cruise&Clean Detailing,,+1-831-201-7548,,,Santa Cruz,CA,P4 | Class B | website has issues | https://sites.google.com/view/cruiseclean831/home,,Car Detailers
Prime Shine Car Detailing Of West Salem,,+1-971-626-4220,,"1809 Linwood St NW, Salem, OR 97304, United States",Keizer,OR,P4 | Class B | website has issues | https://primeshinemobileautodetailingsalem.site/,,Car Detailers
Prime Shine Car Detailing,,+1-971-395-5831,,"1551 Center St NE #126, Salem, OR 97301, United States",Salem,OR,P4 | Class B | website has issues | https://primeshinemobileautodetailingsalem.site/,,Car Detailers
Bio Car Care: Mobile Car Wash & Detailing,,+1-415-747-7164,,,Alameda,CA,V1 | P4 | Class B | website has objective flaws | https://biocarcare.com/,,Car Detailers
Drips Mobile Detailing Services,,+1-510-422-9240,,,Alameda,CA,V1 | P4 | Class B | website has objective flaws | http://dripsmobileservices.com/,,Car Detailers
Instant Shine Detailing,,+1-510-850-9189,,,Alameda,CA,V1 | P4 | Class B | website has objective flaws | https://www.instantshinedetailing.com/,,Car Detailers
Imperial Auto Spa,,+1-323-387-2187,,,Alhambra,CA,V1 | P4 | Class B | website has objective flaws | https://www.imperialautospausa.com/,,Car Detailers
Revex Car Detailing Aliso Viejo,,+1-949-749-5896,,,Aliso Viejo,CA,V1 | P4 | Class B | website has objective flaws | https://revexcardetailingalisoviejo.site/,,Car Detailers
Elyon Mobile Detail,,+1-800-210-0685,,,Alturas,CA,V1 | P4 | Class B | website has objective flaws | http://www.elyonmobiledetail.com/,,Car Detailers
Excellence Auto Spa,,+1-951-544-6301,,,Alturas,CA,V1 | P4 | Class B | website has objective flaws | https://excellenceautospa.net/,,Car Detailers
Opulent Detailing,,+1-510-935-2257,,,American Canyon,CA,V1 | P4 | Class B | website has objective flaws | https://opulentdetailers.com/,,Car Detailers
The Anaheim Car Wash,,+1-714-533-6961,,,Anaheim,CA,V1 | P4 | Class B | website has objective flaws | https://theanaheimcarwash.com/,,Car Detailers
Mr. Bubbles Mobile Detailing,,+1-925-300-5122,,,Antioch,CA,V1 | P4 | Class B | website has objective flaws | http://mrbubblesmobiledetailing.com/,,Car Detailers
Supreme Detailing 365 - Area 2,,+1-925-252-5111,,,Antioch,CA,V1 | P4 | Class B | website has objective flaws | https://www.supremedetailing365.com/,,Car Detailers
Humboldt Auto Styling Arcata,,+1-707-832-5082,,,Arcata,CA,V1 | P4 | Class B | website has objective flaws | https://humboldtautostyling.com/,,Car Detailers
Detail Me Please,,+1-888-993-3824,,,Auburn,CA,V1 | P4 | Class B | website has objective flaws | http://www.detailmeplease.com/,,Car Detailers
Prime Time Customs,,+1-916-770-0703,,,Auburn,CA,V1 | P4 | Class B | website has objective flaws | http://www.primetimecustoms.com/,,Car Detailers
Dreams Auto Detail Solutions,,+1-559-283-3259,,,Avenal,CA,V1 | P4 | Class B | website has objective flaws | https://www.dreamsautosolutions.com/,,Car Detailers
Maldonado Mobile Car Wash & Auto Detailing,,+1-661-364-2608,,,Bakersfield,CA,V1 | P4 | Class B | website has objective flaws | https://maldonadocarwash.com/?utm_source=omg-gbp&utm_medium=webclick,,Car Detailers
Sparkling Image Car Wash,,+1-661-588-4440,,,Bakersfield,CA,V1 | P4 | Class B | website has objective flaws | http://www.sparklingimage.com/,,Car Detailers
Sparkling Image Car Wash,,+1-661-831-3311,,,Bakersfield,CA,V1 | P4 | Class B | website has objective flaws | http://www.sparklingimage.com/,,Car Detailers
Sparkling Image Car Wash,,+1-661-324-8455,,,Bakersfield,CA,V1 | P4 | Class B | website has objective flaws | http://www.sparklingimage.com/,,Car Detailers
The Motorsport Depot,,+1-909-979-1144,,,Baldwin Park,CA,V1 | P4 | Class B | website has objective flaws | https://www.themotorsportdepot.com/,,Car Detailers
Dirty Dan's Auto Detailing,,+1-707-853-7909,,,Benicia,CA,V1 | P4 | Class B | website has objective flaws | https://www.dirtydansdetailing707.com/,,Car Detailers
Esteban's Car Detailing,,+1-707-590-8468,,,Benicia,CA,V1 | P4 | Class B | website has objective flaws | https://eccardetailing.com/,,Car Detailers
Master Paint Guard,,+1-925-922-1714,,,Benicia,CA,V1 | P4 | Class B | website has objective flaws | https://masterpaintguard.com/,,Car Detailers
AquaPro Detailing,,+1-510-717-1125,,,Berkeley,CA,V1 | P4 | Class B | website has objective flaws | https://aquaprodetailing.com/,,Car Detailers
Elevated Auto,,+1-510-495-0841,,,Berkeley,CA,V1 | P4 | Class B | website has objective flaws | https://sites.google.com/view/elevatedauto,,Car Detailers
Bishop Mobile Auto Detailing,,+1-603-557-7379,,,Bishop,CA,V1 | P4 | Class B | website has objective flaws | https://bishopmobileautodetailing.godaddysites.com/,,Car Detailers
Alera Car Detailing Brea,,+1-714-604-4287,,,Brea,CA,V1 | P4 | Class B | website has objective flaws | https://aleracardetailingbrea.site/,,Car Detailers
Wash This Ride,,+1-925-271-7065,,,Brentwood,CA,V1 | P4 | Class B | website has objective flaws | https://washthisride.com/,,Car Detailers
Bercian Detail – Mobile Car Detailing Los Angeles,,+1-213-638-9424,,,Burbank,CA,V1 | P4 | Class B | website has objective flaws | https://www.berciandetails.com/,,Car Detailers
SANOSUN,,+1-310-909-7375,,,Burbank,CA,V1 | P4 | Class B | website has objective flaws | https://sanosun.com/,,Car Detailers
OCPremiumDetailing,,+1-619-901-6438,,,Calexico,CA,V1 | P4 | Class B | website has objective flaws | https://ocpremiumdetails.lovable.app/,,Car Detailers
City Auto Wraps and Window Tinting,,+1-805-383-1216,,,Camarillo,CA,V1 | P4 | Class B | website has objective flaws | http://www.cityautowrapsandwindowtinting.com/,,Car Detailers
Groovy Detailing Cam,,+1-805-222-6345,,,Camarillo,CA,V1 | P4 | Class B | website has objective flaws | https://groovydetailingcam.com/,,Car Detailers
LuxeLine Autos,,+1-408-345-3973,,,Campbell,CA,V1 | P4 | Class B | website has objective flaws | http://www.luxelineautos.com/,,Car Detailers
Pacific Hand Car Wash,,+1-408-371-6660,,,Campbell,CA,V1 | P4 | Class B | website has objective flaws | http://carwashpacific.com/,,Car Detailers
Auto Sauce,,+1-949-478-2261,,,Canyon Lake,CA,V1 | P4 | Class B | website has objective flaws | http://autosauce.net/,,Car Detailers
Auto Enrich Mobile Detailing,,+1-760-571-9274,,,Carlsbad,CA,V1 | P4 | Class B | website has objective flaws | https://abbernstein7.wixsite.com/auto-enrich,,Car Detailers
Surfside Reconditioning,,+1-619-993-8039,,,Carlsbad,CA,V1 | P4 | Class B | website has objective flaws | http://www.surfsiderecon.com/,,Car Detailers
California Car Wash,,+1-530-894-3017,,,Chico,CA,V1 | P4 | Class B | website has objective flaws | http://www.californiacarwashchico.com/,,Car Detailers
Mobile Car Wash & Detailing App,,+1-530-685-5757,,,Chico,CA,V1 | P4 | Class B | website has objective flaws | https://www.mobilecarwashapp.com/,,Car Detailers
Scrubbs Inc,,+1-530-893-4885,,,Chico,CA,V1 | P4 | Class B | website has objective flaws | http://www.chicoscrubbs.com/,,Car Detailers
VV Customs LLC,,+1-530-930-4949,,,Chico,CA,V1 | P4 | Class B | website has objective flaws | https://vvcustoms.com/,,Car Detailers
AutoEssentialDetail,,+1-909-815-6454,,,Chino,CA,V1 | P4 | Class B | website has objective flaws | https://www.autoessentialdetail.com/,,Car Detailers
King's Motorworks,,+1-909-707-3709,,,Chino,CA,V1 | P4 | Class B | website has objective flaws | https://www.kingsmotorworks.com/,,Car Detailers
Grand Car Wash & Express Lube,,+1-909-464-8286,,,Chino Hills,CA,V1 | P4 | Class B | website has objective flaws | http://www.grandcarwashlube.com/,,Car Detailers
Bauer's Car Wash,,+1-916-967-3083,,,Citrus Heights,CA,V1 | P4 | Class B | website has objective flaws | https://www.bauerscarwashch.com/,,Car Detailers
Exotics Auto Pros LLC,,+1-916-622-8494,,,Citrus Heights,CA,V1 | P4 | Class B | website has objective flaws | https://exoticautopros.com/,,Car Detailers
Polished Image & Supply,,+1-909-422-0263,,,Colton,CA,V1 | P4 | Class B | website has objective flaws | http://www.detailsupplystore.com/,,Car Detailers
Brothers Detail Center,,+1-925-685-6787,,,Concord,CA,V1 | P4 | Class B | website has objective flaws | http://brothersdetailcenter.com/,,Car Detailers
Diablo Car Wash & Detail,,+1-925-691-4531,,,Concord,CA,V1 | P4 | Class B | website has objective flaws | http://www.diablocarwash.com/,,Car Detailers
Jfrdetailing car detailing,,+1-925-877-2687,,,Concord,CA,V1 | P4 | Class B | website has objective flaws | https://www.google.com/search?sca_esv=bc9bdbf6b9739e40&cs=0&output=search&q=jfrdetailing&ludocid=17200939948457544302&lsig=AB86z5WKRBX6Nx0LGF33E0IYqw_h&sa=X&ved=2ahUKEwi_6Z2SzMiUAxXoEjQIHcTxGJoQj9IGegQIFRAG&biw=1358&bih=642&dpr=1&sxsrf=APpeQnulbxP8kcsrMZ1UGXglUlRPgVixGQ:1786789382460,,Car Detailers
Super Station Car Wash,,+1-925-689-9274,,,Concord,CA,V1 | P4 | Class B | website has objective flaws | http://www.super-station.com/,,Car Detailers
Elite Auto Spa,,+1-559-201-6849,,,Corcoran,CA,V1 | P4 | Class B | website has objective flaws | https://www.eliteautomotivedetailing.com/,,Car Detailers
Corona Car Wash & Car Detailing,,+1-951-737-2522,,,Corona,CA,V1 | P4 | Class B | website has objective flaws | http://www.coronacarwash.com/,,Car Detailers
Mobile Magic Detailing,,+1-951-222-9928,,,Corona,CA,V1 | P4 | Class B | website has objective flaws | http://themobilemagicdetailing.com/,,Car Detailers
"Premier Armor - PPF, Paint Protection Film, Window Tinting, Ceramic Coatings, Boat Protection",,+1-951-415-7992,,,Corona,CA,V1 | P4 | Class B | website has objective flaws | https://premierarmor.com/locations/corona/,,Car Detailers
"Detailed Concierge:paint protection film, window tint, ceramic coating, clear bra",,+1-949-266-4583,,,Costa Mesa,CA,V1 | P4 | Class B | website has objective flaws | http://www.detailedconcierge.com/,,Car Detailers
Lux Mobile Auto Detailing,,+1-949-545-7495,,,Costa Mesa,CA,V1 | P4 | Class B | website has objective flaws | https://theluxdetailing.com/,,Car Detailers
Protection Labs,,+1-714-725-8694,,,Costa Mesa,CA,V1 | P4 | Class B | website has objective flaws | https://www.protection-labs.com/,,Car Detailers
h2o Auto Detail Supply,,+1-626-367-9873,,,Covina,CA,V1 | P4 | Class B | website has objective flaws | http://www.h2oautodetailsupply.com/,,Car Detailers
Auto Care Detailing,,+1-415-971-6219,,,Daly City,CA,V1 | P4 | Class B | website has objective flaws | https://autocaredetailing.net/,,Car Detailers
Blue Diamond Auto Detailing,,+1-415-496-6823,,,Daly City,CA,V1 | P4 | Class B | website has objective flaws | https://www.bluediamondcardetailing.com/,,Car Detailers
Ride on Drive,,+1-415-234-3369,,,Daly City,CA,V1 | P4 | Class B | website has objective flaws | http://www.rideondrive.com/,,Car Detailers
Spotless Mobile Details LLC,,+1-415-940-1083,,,Daly City,CA,V1 | P4 | Class B | website has objective flaws | https://spotlessmd.net/,,Car Detailers
beastmode detailing,,+1-415-994-8922,,,Daly City,CA,V1 | P4 | Class B | website has objective flaws | https://beasttmodedetailing.com/,,Car Detailers
B & B Mobile Auto Spa,,+1-510-932-0503,,,Davis,CA,V1 | P4 | Class B | website has objective flaws | https://bbmobileautospa.com/,,Car Detailers
